timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
14361000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
15082000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
15191000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
19020000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
19042000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
24058000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
39086000,999.0,999.0,999.0,999.0,999.0,999.0,999.0,183,1,0,0,0,0,1
59963000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
60476000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
